helics_time,AMRwind_time,AMRWind_speed,AMRWind_direction,power_0,power_1,turbine_wd_direction_0,turbine_wd_direction_1
1561.0,33179.5,7.94939,241.199,1390320.0,1540380.0,243.264,237.002
1562.0,33180,7.94932,241.2,1364560.0,1540080.0,242.973,237.118
1563.0,33180.5,7.94926,241.2,1343000.0,1538600.0,242.63,237.261
1564.0,33181,7.94919,241.201,1325400.0,1536360.0,242.242,237.429
1565.0,33181.5,7.94913,241.202,1310920.0,1533700.0,241.824,237.621
1566.0,33182,7.94907,241.203,1298520.0,1530840.0,241.396,237.829
1567.0,33182.5,7.94902,241.203,1287080.0,1527930.0,240.978,238.042
1568.0,33183,7.94896,241.204,1275510.0,1525090.0,240.586,238.248
1569.0,33183.5,7.94892,241.204,1263190.0,1522480.0,240.235,238.431
1570.0,33184,7.94888,241.205,1250180.0,1520250.0,239.936,238.583
1571.0,33184.5,7.94885,241.205,1236900.0,1518600.0,239.689,238.695
1572.0,33185,7.94882,241.206,1223910.0,1517600.0,239.493,238.771
1573.0,33185.5,7.9488,241.206,1211830.0,1517220.0,239.343,238.818
1574.0,33186,7.94879,241.206,1201210.0,1517200.0,239.222,238.851
1575.0,33186.5,7.94878,241.207,1192290.0,1517190.0,239.119,238.882
1576.0,33187,7.94879,241.207,1185010.0,1516800.0,239.02,238.921
1577.0,33187.5,7.94879,241.207,1179120.0,1515340.0,238.919,238.978
1578.0,33188,7.9488,241.208,1174230.0,1511950.0,238.813,239.058
1579.0,33188.5,7.94881,241.208,1169890.0,1505910.0,238.705,239.162
1580.0,33189,7.94883,241.208,1165660.0,1496630.0,238.601,239.285
1581.0,33189.5,7.94884,241.208,1161100.0,1483670.0,238.508,239.418
1582.0,33190,7.94885,241.209,1155870.0,1467150.0,238.436,239.548
1583.0,33190.5,7.94885,241.209,1149740.0,1447350.0,238.391,239.662
1584.0,33191,7.94886,241.21,1142710.0,1424970.0,238.379,239.753
1585.0,33191.5,7.94886,241.21,1134850.0,1400720.0,238.405,239.82
1586.0,33192,7.94885,241.211,1126430.0,1375390.0,238.466,239.865
1587.0,33192.5,7.94885,241.211,1117760.0,1349780.0,238.557,239.899
1588.0,33193,7.94884,241.212,1109170.0,1324620.0,238.669,239.929
1589.0,33193.5,7.94883,241.213,1100870.0,1300340.0,238.791,239.963
1590.0,33194,7.94883,241.213,1092980.0,1276850.0,238.905,239.997
1591.0,33194.5,7.94882,241.214,1085530.0,1254030.0,238.994,240.019
1592.0,33195,7.94882,241.215,1078500.0,1231540.0,239.039,240.012
1593.0,33195.5,7.94882,241.215,1071750.0,1209340.0,239.024,239.965
1594.0,33196,7.94881,241.216,1065170.0,1187860.0,238.934,239.879
1595.0,33196.5,7.94881,241.217,1058740.0,1167500.0,238.762,239.765
1596.0,33197,7.94881,241.218,1052570.0,1148710.0,238.512,239.642
1597.0,33197.5,7.9488,241.218,1046970.0,1131710.0,238.19,239.527
1598.0,33198,7.94879,241.219,1042350.0,1116590.0,237.808,239.437
1599.0,33198.5,7.94878,241.219,1039050.0,1103380.0,237.382,239.383
1600.0,33199,7.94876,241.22,1037260.0,1092090.0,236.922,239.37
1601.0,33199.5,7.94874,241.221,1036980.0,1082640.0,236.44,239.399
1602.0,33200,7.94871,241.221,1038130.0,1074900.0,235.946,239.465
1603.0,33200.5,7.94868,241.222,1040580.0,1068670.0,235.45,239.561
1604.0,33201,7.94864,241.222,1044250.0,1063680.0,234.964,239.68
1605.0,33201.5,7.9486,241.222,1049320.0,1059580.0,234.501,239.816
1606.0,33202,7.94855,241.222,1056030.0,1056030.0,234.074,239.965
1607.0,33202.5,7.9485,241.223,1064630.0,1052710.0,233.699,240.122
1608.0,33203,7.94844,241.223,1075230.0,1049470.0,233.393,240.283
1609.0,33203.5,7.94838,241.223,1087690.0,1046250.0,233.172,240.445
1610.0,33204,7.94831,241.223,1101380.0,1043040.0,233.048,240.603
1611.0,33204.5,7.94824,241.222,1115230.0,1039960.0,233.027,240.755
1612.0,33205,7.94817,241.222,1127990.0,1037240.0,233.111,240.897
1613.0,33205.5,7.94809,241.222,1138490.0,1035010.0,233.294,241.027
1614.0,33206,7.948,241.222,1146100.0,1033330.0,233.567,241.143
1615.0,33206.5,7.94792,241.222,1150760.0,1032240.0,233.915,241.245
1616.0,33207,7.94784,241.221,1153000.0,1031620.0,234.326,241.332
1617.0,33207.5,7.94775,241.221,1153910.0,1031340.0,234.784,241.406
1618.0,33208,7.94767,241.221,1154460.0,1031200.0,235.283,241.465
1619.0,33208.5,7.94759,241.221,1155480.0,1031030.0,235.814,241.508
1620.0,33209,7.94751,241.22,1157690.0,1030760.0,236.365,241.527
1621.0,33209.5,7.94743,241.22,1161390.0,1030450.0,236.927,241.516
1622.0,33210,7.94736,241.22,1166400.0,1030170.0,237.488,241.468
1623.0,33210.5,7.94729,241.219,1172390.0,1030030.0,238.038,241.377
1624.0,33211,7.94723,241.219,1179080.0,1030260.0,238.567,241.243
1625.0,33211.5,7.94717,241.219,1186250.0,1030990.0,239.066,241.067
1626.0,33212,7.94712,241.218,1193640.0,1032260.0,239.53,240.857
1627.0,33212.5,7.94708,241.218,1201030.0,1034180.0,239.958,240.625
1628.0,33213,7.94705,241.217,1208280.0,1036870.0,240.346,240.387
1629.0,33213.5,7.94702,241.217,1215230.0,1040500.0,240.694,240.153
1630.0,33214,7.94699,241.216,1221600.0,1045210.0,241,239.929
1631.0,33214.5,7.94698,241.216,1227060.0,1051010.0,241.267,239.716
1632.0,33215,7.94696,241.215,1231420.0,1057860.0,241.502,239.518
1633.0,33215.5,7.94695,241.215,1234810.0,1065630.0,241.719,239.337
1634.0,33216,7.94695,241.214,1237820.0,1074090.0,241.936,239.172
1635.0,33216.5,7.94694,241.214,1241250.0,1082970.0,242.175,239.025
1636.0,33217,7.94692,241.213,1246090.0,1092030.0,242.455,238.9
1637.0,33217.5,7.9469,241.212,1253470.0,1101020.0,242.788,238.8
1638.0,33218,7.94688,241.212,1264540.0,1109720.0,243.176,238.732
1639.0,33218.5,7.94684,241.211,1280180.0,1117850.0,243.613,238.696
1640.0,33219,7.9468,241.211,1301130.0,1125170.0,244.082,238.692
1641.0,33219.5,7.94676,241.211,1327520.0,1131410.0,244.558,238.717
1642.0,33220,7.9467,241.211,1358920.0,1136320.0,245.013,238.763
1643.0,33220.5,7.94665,241.211,1394290.0,1139700.0,245.423,238.82
1644.0,33221,7.94658,241.211,1432070.0,1141370.0,245.765,238.877
1645.0,33221.5,7.94652,241.211,1470470.0,1141350.0,246.023,238.927
1646.0,33222,7.94644,241.211,1507380.0,1139770.0,246.195,238.967
1647.0,33222.5,7.94637,241.212,1540870.0,1136880.0,246.289,238.998
1648.0,33223,7.9463,241.212,1569660.0,1132950.0,246.323,239.024
1649.0,33223.5,7.94623,241.213,1593200.0,1128260.0,246.319,239.051
1650.0,33224,7.94616,241.213,1611670.0,1123160.0,246.301,239.088
1651.0,33224.5,7.9461,241.214,1625950.0,1117890.0,246.28,239.143
1652.0,33225,7.94604,241.215,1637260.0,1112790.0,246.262,239.221
1653.0,33225.5,7.94598,241.216,1646620.0,1108130.0,246.246,239.327
1654.0,33226,7.94592,241.216,1654600.0,1104290.0,246.227,239.46
1655.0,33226.5,7.94586,241.217,1661330.0,1101540.0,246.199,239.622
1656.0,33227,7.94581,241.218,1666440.0,1100010.0,246.157,239.813
1657.0,33227.5,7.94575,241.219,1669140.0,1099850.0,246.099,240.028
1658.0,33228,7.9457,241.22,1668690.0,1101080.0,246.025,240.255
1659.0,33228.5,7.94565,241.222,1664890.0,1103610.0,245.928,240.485
1660.0,33229,7.94561,241.223,1657930.0,1107200.0,245.804,240.708
1661.0,33229.5,7.94557,241.224,1648220.0,1111450.0,245.646,240.921
1662.0,33230,7.94553,241.225,1636270.0,1115930.0,245.452,241.118
1663.0,33230.5,7.9455,241.226,1622710.0,1120210.0,245.221,241.307
1664.0,33231,7.94547,241.227,1608270.0,1123970.0,244.964,241.496
1665.0,33231.5,7.94545,241.228,1593670.0,1126980.0,244.693,241.701
1666.0,33232,7.94543,241.229,1579240.0,1129020.0,244.427,241.936
1667.0,33232.5,7.94541,241.23,1565030.0,1129960.0,244.179,242.21
1668.0,33233,7.9454,241.23,1551060.0,1129880.0,243.96,242.519
1669.0,33233.5,7.94538,241.231,1537520.0,1128830.0,243.77,242.851
1670.0,33234,7.94536,241.232,1524650.0,1126970.0,243.6,243.182
1671.0,33234.5,7.94533,241.233,1512670.0,1124490.0,243.44,243.482
1672.0,33235,7.9453,241.233,1501830.0,1121580.0,243.279,243.717
1673.0,33235.5,7.94526,241.234,1492420.0,1118470.0,243.111,243.855
1674.0,33236,7.94523,241.235,1484760.0,1115520.0,242.936,243.87
1675.0,33236.5,7.94518,241.236,1479130.0,1113040.0,242.764,243.749
1676.0,33237,7.94514,241.237,1475690.0,1111220.0,242.607,243.498
1677.0,33237.5,7.94509,241.237,1474420.0,1110020.0,242.484,243.145
1678.0,33238,7.94504,241.238,1475120.0,1109310.0,242.414,242.732
1679.0,33238.5,7.94499,241.239,1477420.0,1108870.0,242.41,242.308
1680.0,33239,7.94495,241.24,1480860.0,1108480.0,242.481,241.921
1681.0,33239.5,7.9449,241.241,1484760.0,1107960.0,242.626,241.609
1682.0,33240,7.94486,241.242,1488310.0,1107310.0,242.838,241.395
1683.0,33240.5,7.94482,241.243,1490580.0,1106830.0,243.105,241.287
1684.0,33241,7.94479,241.243,1490930.0,1107070.0,243.416,241.271
1685.0,33241.5,7.94476,241.244,1489190.0,1108570.0,243.76,241.324
1686.0,33242,7.94473,241.245,1485680.0,1111730.0,244.127,241.417
1687.0,33242.5,7.94471,241.246,1481230.0,1116650.0,244.508,241.524
1688.0,33243,7.94469,241.247,1477150.0,1123070.0,244.89,241.621
1689.0,33243.5,7.94466,241.247,1474750.0,1130370.0,245.258,241.689
1690.0,33244,7.94464,241.248,1475150.0,1137670.0,245.587,241.71
1691.0,33244.5,7.94462,241.249,1479320.0,1144200.0,245.85,241.663
1692.0,33245,7.94459,241.25,1487860.0,1149540.0,246.015,241.528
1693.0,33245.5,7.94456,241.25,1501070.0,1153590.0,246.056,241.288
1694.0,33246,7.94453,241.251,1519070.0,1156490.0,245.961,240.935
1695.0,33246.5,7.94449,241.252,1541990.0,1158560.0,245.734,240.474
1696.0,33247,7.94445,241.253,1569670.0,1159980.0,245.403,239.923
1697.0,33247.5,7.94442,241.254,1601570.0,1160870.0,245.002,239.314
1698.0,33248,7.94438,241.254,1636680.0,1161300.0,244.564,238.69
1699.0,33248.5,7.94435,241.255,1673480.0,1161300.0,244.117,238.098
1700.0,33249,7.94432,241.256,1710340.0,1160880.0,243.676,237.585
1701.0,33249.5,7.94429,241.256,1745440.0,1160340.0,243.25,237.179
1702.0,33250,7.94426,241.257,1777390.0,1160250.0,242.843,236.885
1703.0,33250.5,7.94424,241.257,1805210.0,1161210.0,242.455,236.69
1704.0,33251,7.94422,241.258,1828500.0,1163640.0,242.089,236.565
1705.0,33251.5,7.9442,241.258,1847530.0,1167640.0,241.748,236.477
1706.0,33252,7.94418,241.259,1863170.0,1173070.0,241.441,236.393
1707.0,33252.5,7.94416,241.259,1876510.0,1179590.0,241.173,236.291
1708.0,33253,7.94415,241.259,1888880.0,1186690.0,240.947,236.158
1709.0,33253.5,7.94413,241.26,1901540.0,1193930.0,240.758,235.993
1710.0,33254,7.94411,241.26,1915460.0,1200820.0,240.599,235.808
1711.0,33254.5,7.94409,241.26,1930720.0,1206960.0,240.458,235.621
1712.0,33255,7.94407,241.26,1947080.0,1211980.0,240.329,235.448
1713.0,33255.5,7.94405,241.261,1963850.0,1215660.0,240.204,235.297
1714.0,33256,7.94403,241.261,1980220.0,1217820.0,240.086,235.168
1715.0,33256.5,7.94401,241.261,1995220.0,1218340.0,239.978,235.05
1716.0,33257,7.94399,241.261,2008030.0,1217170.0,239.893,234.932
1717.0,33257.5,7.94398,241.261,2018020.0,1214210.0,239.844,234.804
1718.0,33258,7.94396,241.261,2025000.0,1209390.0,239.849,234.661
1719.0,33258.5,7.94395,241.261,2029290.0,1202520.0,239.921,234.504
1720.0,33259,7.94393,241.262,2031650.0,1193430.0,240.065,234.339
1721.0,33259.5,7.94391,241.262,2033270.0,1182150.0,240.278,234.177
1722.0,33260,7.94389,241.262,2035310.0,1168790.0,240.543,234.026
1723.0,33260.5,7.94387,241.262,2038580.0,1153600.0,240.838,233.894
1724.0,33261,7.94384,241.262,2043550.0,1136810.0,241.135,233.786
1725.0,33261.5,7.9438,241.262,2050360.0,1118750.0,241.408,233.708
1726.0,33262,7.94376,241.262,2058660.0,1099780.0,241.639,233.664
1727.0,33262.5,7.94371,241.262,2067940.0,1080280.0,241.821,233.658
1728.0,33263,7.94365,241.262,2077820.0,1060720.0,241.954,233.695
1729.0,33263.5,7.94359,241.262,2088050.0,1041520.0,242.046,233.778
1730.0,33264,7.94351,241.262,2098520.0,1023040.0,242.105,233.908
1731.0,33264.5,7.94344,241.262,2109250.0,1005560.0,242.138,234.083
1732.0,33265,7.94335,241.262,2120500.0,989343,242.15,234.298
1733.0,33265.5,7.94327,241.262,2132100.0,974428,242.139,234.545
1734.0,33266,7.94318,241.261,2143440.0,960782,242.096,234.813
1735.0,33266.5,7.94309,241.261,2153730.0,948252,242.002,235.089
1736.0,33267,7.94301,241.261,2162090.0,936581,241.836,235.364
1737.0,33267.5,7.94292,241.26,2168020.0,925610,241.575,235.631
1738.0,33268,7.94284,241.259,2171580.0,915125,241.209,235.887
1739.0,33268.5,7.94276,241.259,2173440.0,905119,240.74,236.137
1740.0,33269,7.94268,241.258,2174320.0,895680,240.196,236.387
1741.0,33269.5,7.9426,241.257,2174560.0,886994,239.627,236.646
1742.0,33270,7.94252,241.257,2174060.0,879335,239.102,236.92
1743.0,33270.5,7.94243,241.256,2172900.0,872961,238.687,237.215
1744.0,33271,7.94235,241.255,2172280.0,868074,238.433,237.536
1745.0,33271.5,7.94226,241.255,2174120.0,864841,238.368,237.888
1746.0,33272,7.94217,241.254,2180010.0,863393,238.492,238.272
1747.0,33272.5,7.94207,241.254,2191270.0,863883,238.778,238.687
1748.0,33273,7.94198,241.253,2208490.0,866523,239.167,239.128
1749.0,33273.5,7.94189,241.253,2231290.0,871662,239.593,239.582
1750.0,33274,7.94179,241.253,2258540.0,879728,240.001,240.027
1751.0,33274.5,7.9417,241.253,2288740.0,891256,240.362,240.433
1752.0,33275,7.94161,241.252,2320410.0,906793,240.664,240.767
1753.0,33275.5,7.94152,241.252,2351950.0,926660,240.911,240.998
1754.0,33276,7.94143,241.252,2381310.0,950882,241.104,241.098
1755.0,33276.5,7.94134,241.252,2406710.0,979022,241.246,241.058
1756.0,33277,7.94126,241.252,2426690.0,1010160.0,241.331,240.885
1757.0,33277.5,7.94118,241.252,2440630.0,1042990.0,241.351,240.608
1758.0,33278,7.94109,241.252,2448400.0,1075930.0,241.292,240.277
1759.0,33278.5,7.94101,241.252,2450360.0,1107120.0,241.148,239.95
1760.0,33279,7.94094,241.252,2447900.0,1134810.0,240.918,239.672
1761.0,33279.5,7.94086,241.252,2442320.0,1158100.0,240.61,239.468
1762.0,33280,7.94079,241.252,2434970.0,1176440.0,240.244,239.336
1763.0,33280.5,7.94071,241.252,2426960.0,1189520.0,239.846,239.26
1764.0,33281,7.94064,241.253,2419170.0,1197390.0,239.447,239.215
1765.0,33281.5,7.94057,241.253,2411900.0,1200500.0,239.075,239.178
1766.0,33282,7.9405,241.253,2405060.0,1199470.0,238.75,239.133
1767.0,33282.5,7.94043,241.253,2398250.0,1195470.0,238.48,239.073
1768.0,33283,7.94037,241.253,2390970.0,1189530.0,238.265,239.003
1769.0,33283.5,7.94031,241.253,2383020.0,1182420.0,238.097,238.941
1770.0,33284,7.94026,241.253,2374550.0,1174720.0,237.968,238.908
1771.0,33284.5,7.94021,241.254,2366160.0,1166690.0,237.873,238.927
1772.0,33285,7.94017,241.254,2358830.0,1158330.0,237.808,239.017
1773.0,33285.5,7.94012,241.254,2353440.0,1149520.0,237.771,239.188
1774.0,33286,7.94008,241.254,2350440.0,1140520.0,237.754,239.448
1775.0,33286.5,7.94005,241.254,2349600.0,1131960.0,237.747,239.793
1776.0,33287,7.94001,241.255,2349710.0,1124490.0,237.734,240.211
1777.0,33287.5,7.93997,241.255,2348860.0,1118650.0,237.7,240.682
1778.0,33288,7.93994,241.255,2344730.0,1114960.0,237.631,241.185
1779.0,33288.5,7.93991,241.255,2335280.0,1113770.0,237.522,241.694
1780.0,33289,7.93988,241.255,2319150.0,1115240.0,237.373,242.191
1781.0,33289.5,7.93985,241.255,2295760.0,1119500.0,237.193,242.658
1782.0,33290,7.93983,241.255,2266010.0,1126650.0,236.996,243.085
1783.0,33290.5,7.93981,241.255,2232220.0,1136760.0,236.8,243.463
1784.0,33291,7.9398,241.255,2197610.0,1149800.0,236.625,243.783
1785.0,33291.5,7.93978,241.255,2165470.0,1165550.0,236.485,244.036
1786.0,33292,7.93978,241.254,2138390.0,1183700.0,236.389,244.21
1787.0,33292.5,7.93977,241.254,2118110.0,1203820.0,236.335,244.296
1788.0,33293,7.93976,241.253,2105530.0,1225360.0,236.321,244.291
1789.0,33293.5,7.93975,241.253,2100370.0,1247630.0,236.34,244.204
1790.0,33294,7.93974,241.252,2101750.0,1269660.0,236.382,244.055
1791.0,33294.5,7.93973,241.252,2108420.0,1290460.0,236.439,243.868
1792.0,33295,7.93971,241.251,2118980.0,1309090.0,236.505,243.67
1793.0,33295.5,7.93968,241.25,2131700.0,1324650.0,236.577,243.477
1794.0,33296,7.93965,241.249,2144980.0,1336740.0,236.656,243.289
1795.0,33296.5,7.93962,241.248,2157580.0,1345530.0,236.743,243.091
1796.0,33297,7.93958,241.247,2168770.0,1351490.0,236.84,242.864
1797.0,33297.5,7.93953,241.246,2177820.0,1355290.0,236.951,242.595
1798.0,33298,7.93948,241.245,2184890.0,1357830.0,237.082,242.278
1799.0,33298.5,7.93942,241.244,2190590.0,1360140.0,237.239,241.92
1800.0,33299,7.93936,241.243,2195350.0,1362900.0,237.423,241.529
1801.0,33299.5,7.93929,241.242,2199230.0,1366540.0,237.632,241.112
1802.0,33300,7.93922,241.241,2202080.0,1371130.0,237.86,240.681
1803.0,33300.5,7.93914,241.24,2203320.0,1376370.0,238.097,240.251
1804.0,33301,7.93907,241.239,2202440.0,1381790.0,238.337,239.839
1805.0,33301.5,7.93898,241.238,2198940.0,1386900.0,238.576,239.461
1806.0,33302,7.9389,241.236,2192750.0,1391260.0,238.815,239.127
1807.0,33302.5,7.93882,241.235,2184240.0,1394390.0,239.055,238.843
1808.0,33303,7.93873,241.234,2174260.0,1396180.0,239.296,238.605
1809.0,33303.5,7.93864,241.233,2163810.0,1396870.0,239.534,238.41
1810.0,33304,7.93855,241.232,2153880.0,1397090.0,239.76,238.256
1811.0,33304.5,7.93846,241.231,2145220.0,1397510.0,239.961,238.149
1812.0,33305,7.93837,241.23,2138390.0,1398360.0,240.126,238.098
1813.0,33305.5,7.93828,241.23,2133350.0,1399300.0,240.245,238.115
1814.0,33306,7.93819,241.229,2129910.0,1399670.0,240.313,238.205
1815.0,33306.5,7.9381,241.228,2127710.0,1398880.0,240.334,238.366
1816.0,33307,7.93801,241.228,2126490.0,1396370.0,240.312,238.588
1817.0,33307.5,7.93792,241.227,2125920.0,1392190.0,240.254,238.845
1818.0,33308,7.93784,241.227,2125940.0,1386950.0,240.169,239.109
1819.0,33308.5,7.93775,241.226,2126080.0,1381690.0,240.071,239.35
1820.0,33309,7.93767,241.226,2125780.0,1377520.0,239.972,239.548
1821.0,33309.5,7.93758,241.226,2125030.0,1375530.0,239.882,239.699
1822.0,33310,7.9375,241.225,2124000.0,1376720.0,239.812,239.804
1823.0,33310.5,7.93741,241.225,2123240.0,1381760.0,239.771,239.871
1824.0,33311,7.93733,241.225,2123120.0,1390700.0,239.768,239.921
1825.0,33311.5,7.93723,241.225,2124150.0,1402840.0,239.81,239.969
1826.0,33312,7.93713,241.225,2127070.0,1417090.0,239.904,240.03
1827.0,33312.5,7.93702,241.225,2132190.0,1432060.0,240.059,240.111
1828.0,33313,7.93691,241.225,2139310.0,1446160.0,240.277,240.223
1829.0,33313.5,7.93679,241.225,2148160.0,1457900.0,240.559,240.373
1830.0,33314,7.93666,241.225,2158310.0,1466030.0,240.893,240.572
1831.0,33314.5,7.93653,241.225,2169350.0,1470010.0,241.261,240.824
1832.0,33315,7.93639,241.225,2181150.0,1470050.0,241.63,241.123
1833.0,33315.5,7.93625,241.225,2193350.0,1467100.0,241.96,241.446
1834.0,33316,7.93611,241.225,2205610.0,1462450.0,242.215,241.761
1835.0,33316.5,7.93596,241.225,2217840.0,1457340.0,242.368,242.041
1836.0,33317,7.93581,241.225,2230440.0,1452710.0,242.41,242.262
1837.0,33317.5,7.93565,241.226,2244010.0,1449330.0,242.353,242.417
1838.0,33318,7.93549,241.226,2258670.0,1447540.0,242.226,242.508
1839.0,33318.5,7.93532,241.226,2274460.0,1447210.0,242.065,242.558
1840.0,33319,7.93515,241.226,2291850.0,1447790.0,241.907,242.597
1841.0,33319.5,7.93497,241.227,2311990.0,1448670.0,241.781,242.652
1842.0,33320,7.93479,241.227,2335720.0,1449310.0,241.701,242.741
1843.0,33320.5,7.93461,241.227,2362770.0,1449300.0,241.674,242.86
1844.0,33321,7.93443,241.227,2392340.0,1448190.0,241.694,242.998
1845.0,33321.5,7.93424,241.228,2423390.0,1445750.0,241.75,243.134
1846.0,33322,7.93405,241.228,2454920.0,1441740.0,241.83,243.247
1847.0,33322.5,7.93387,241.228,2486160.0,1436050.0,241.922,243.323
1848.0,33323,7.93369,241.228,2516760.0,1428810.0,242.018,243.355
1849.0,33323.5,7.9335,241.228,2546840.0,1420290.0,242.112,243.344
1850.0,33324,7.93333,241.228,2576610.0,1410970.0,242.198,243.295
1851.0,33324.5,7.93316,241.229,2606240.0,1401360.0,242.275,243.212
1852.0,33325,7.933,241.229,2635590.0,1392040.0,242.34,243.097
1853.0,33325.5,7.93285,241.229,2664120.0,1383420.0,242.394,242.952
1854.0,33326,7.93271,241.228,2691150.0,1375900.0,242.438,242.779
1855.0,33326.5,7.93258,241.228,2715650.0,1369770.0,242.476,242.577
1856.0,33327,7.93247,241.228,2736180.0,1365280.0,242.511,242.343
1857.0,33327.5,7.93237,241.228,2751630.0,1362560.0,242.539,242.078
1858.0,33328,7.93229,241.228,2761170.0,1361560.0,242.558,241.782
1859.0,33328.5,7.93221,241.228,2764100.0,1362180.0,242.569,241.462
1860.0,33329,7.93215,241.227,2759760.0,1364230.0,242.58,241.128
1861.0,33329.5,7.93209,241.227,2748150.0,1367450.0,242.602,240.795
1862.0,33330,7.93204,241.227,2730240.0,1371410.0,242.657,240.481
1863.0,33330.5,7.932,241.227,2706800.0,1375690.0,242.771,240.208
1864.0,33331,7.93196,241.227,2678600.0,1379770.0,242.958,239.994
1865.0,33331.5,7.93194,241.227,2646690.0,1383380.0,243.219,239.85
1866.0,33332,7.93192,241.227,2611960.0,1386240.0,243.537,239.784
1867.0,33332.5,7.9319,241.228,2575330.0,1388170.0,243.886,239.793
1868.0,33333,7.9319,241.228,2537770.0,1389040.0,244.233,239.871
1869.0,33333.5,7.9319,241.228,2500260.0,1388820.0,244.552,240.008
1870.0,33334,7.93192,241.229,2463520.0,1387670.0,244.823,240.19
1871.0,33334.5,7.93194,241.229,2428490.0,1385930.0,245.032,240.4
1872.0,33335,7.93197,241.23,2396160.0,1384050.0,245.179,240.62
1873.0,33335.5,7.93201,241.23,2366880.0,1382460.0,245.275,240.832
1874.0,33336,7.93206,241.231,2340570.0,1381560.0,245.332,241.021
1875.0,33336.5,7.93212,241.231,2317010.0,1381680.0,245.363,241.172
1876.0,33337,7.93219,241.232,2295720.0,1383090.0,245.373,241.276
1877.0,33337.5,7.93226,241.233,2275990.0,1385910.0,245.368,241.325
1878.0,33338,7.93235,241.234,2257500.0,1390140.0,245.348,241.317
1879.0,33338.5,7.93243,241.235,2239920.0,1395740.0,245.309,241.251
1880.0,33339,7.93252,241.236,2222930.0,1402570.0,245.247,241.131
1881.0,33339.5,7.93261,241.237,2206840.0,1410400.0,245.156,240.963
1882.0,33340,7.9327,241.238,2192100.0,1419070.0,245.028,240.754
1883.0,33340.5,7.93279,241.239,2178910.0,1428370.0,244.859,240.511
1884.0,33341,7.93288,241.24,2167230.0,1437950.0,244.648,240.24
1885.0,33341.5,7.93297,241.241,2156640.0,1447370.0,244.402,239.949
1886.0,33342,7.93305,241.242,2146710.0,1456280.0,244.13,239.644
1887.0,33342.5,7.93313,241.243,2136710.0,1464240.0,243.853,239.34
1888.0,33343,7.93321,241.244,2126000.0,1470750.0,243.594,239.054
1889.0,33343.5,7.93328,241.245,2114150.0,1475360.0,243.384,238.801
1890.0,33344,7.93335,241.246,2100960.0,1477660.0,243.245,238.596
1891.0,33344.5,7.93343,241.247,2086400.0,1477180.0,243.192,238.449
1892.0,33345,7.9335,241.247,2070640.0,1473700.0,243.232,238.358
1893.0,33345.5,7.93357,241.248,2054150.0,1467170.0,243.355,238.318
1894.0,33346,7.93365,241.249,2037420.0,1457780.0,243.549,238.316
1895.0,33346.5,7.93374,241.249,2020990.0,1445970.0,243.799,238.333
1896.0,33347,7.93383,241.249,2005210.0,1432310.0,244.09,238.354
1897.0,33347.5,7.93392,241.249,1989840.0,1417620.0,244.412,238.362
1898.0,33348,7.93403,241.25,1974450.0,1402740.0,244.757,238.348
1899.0,33348.5,7.93413,241.25,1958460.0,1388370.0,245.117,238.308
1900.0,33349,7.93424,241.25,1941280.0,1375110.0,245.488,238.24
1901.0,33349.5,7.93436,241.25,1922460.0,1363490.0,245.867,238.142
1902.0,33350,7.93447,241.25,1902050.0,1354050.0,246.25,238.013
1903.0,33350.5,7.93458,241.249,1880890.0,1347400.0,246.626,237.858
1904.0,33351,7.9347,241.249,1860260.0,1344360.0,246.985,237.685
1905.0,33351.5,7.9348,241.249,1841550.0,1346000.0,247.318,237.506
1906.0,33352,7.93491,241.249,1826210.0,1353000.0,247.615,237.333
1907.0,33352.5,7.93501,241.249,1815370.0,1365600.0,247.867,237.177
1908.0,33353,7.93511,241.249,1809780.0,1383560.0,248.066,237.043
1909.0,33353.5,7.9352,241.249,1809500.0,1406000.0,248.204,236.932
1910.0,33354,7.93529,241.25,1813800.0,1431500.0,248.282,236.842
1911.0,33354.5,7.93537,241.25,1821410.0,1458450.0,248.301,236.767
1912.0,33355,7.93544,241.25,1830870.0,1485270.0,248.27,236.697
1913.0,33355.5,7.93551,241.25,1841200.0,1510610.0,248.191,236.624
1914.0,33356,7.93557,241.251,1851880.0,1533430.0,248.064,236.541
1915.0,33356.5,7.93563,241.251,1862860.0,1553150.0,247.881,236.442
1916.0,33357,7.93567,241.252,1874360.0,1569590.0,247.635,236.327
1917.0,33357.5,7.93571,241.253,1886120.0,1582990.0,247.33,236.197
1918.0,33358,7.93575,241.253,1897010.0,1593700.0,246.987,236.054
1919.0,33358.5,7.93578,241.254,1905350.0,1602130.0,246.638,235.905
1920.0,33359,7.9358,241.255,1909350.0,1608490.0,246.317,235.755
1921.0,33359.5,7.93583,241.255,1908260.0,1612700.0,246.045,235.61
1922.0,33360,7.93585,241.256,1902770.0,1614580.0,245.829,235.473
1923.0,33360.5,7.93588,241.257,1894670.0,1614080.0,245.665,235.345
1924.0,33361,7.93591,241.258,1885600.0,1611220.0,245.541,235.225
1925.0,33361.5,7.93594,241.258,1877120.0,1606350.0,245.443,235.118
1926.0,33362,7.93598,241.259,1870770.0,1599940.0,245.36,235.023
1927.0,33362.5,7.93602,241.26,1867620.0,1592580.0,245.288,234.946
1928.0,33363,7.93607,241.261,1868060.0,1584940.0,245.231,234.894
