------- AERODYN v15.00.* BLADE DEFINITION INPUT FILE -------------------------------------
NREL 5.0 MW offshore baseline aerodynamic blade input properties; note that we need to add the aerodynamic center to this file
======  Blade Properties =================================================================
60      19   NumBlNds           - Number of blade nodes used in the analysis (-)
  BlSpn        BlCrvAC        BlSwpAC        BlCrvAng       BlTwist        BlChord          BlAFID
   (m)           (m)            (m)            (deg)         (deg)           (m)              (-)
0    0    0    0    13.308    3.542    1
1.042371186    -0.0006218361145    -0.0026289123    0    13.308    3.542    1
2.084742373    -0.007126585616    -0.0301287877    0    13.308    3.623962909    1
3.127113559    -0.01628855757    -0.06886249869    0    13.308    3.742947218    1
4.169484746    -0.02572012802    -0.1087359806    0    13.308    3.861956948    1
5.211855932    -0.03892646527    -0.1645678952    0    13.308    3.981322616    1
6.254227119    -0.05213280252    -0.2203998099    0    13.308    4.100688285    2
7.296598305    -0.06619803268    -0.2798628334    0    13.308    4.219883291    2
8.338969492    -0.08133678631    -0.343864351    0    13.308    4.338864987    2
9.381340678    -0.09647553993    -0.4078658686    0    13.308    4.457846684    3
10.42371186    -0.1093728287    -0.4658054967    0    13.23054993    4.561025031    3
11.46608305    -0.1110615031    -0.4934321874    0    12.76580492    4.585177534    3
12.50845424    -0.1127501775    -0.5210588781    0    12.30105992    4.609330037    4
13.55082542    -0.1144388518    -0.5486855687    0    11.83631491    4.63348254    4
14.59319661    -0.114700439    -0.5685997546    0    11.40182119    4.640492648    4
15.6355678    -0.1102724383    -0.5631696821    0    11.06673699    4.591170695    4
16.67793898    -0.1058444376    -0.5577396096    0    10.73165279    4.541848741    4
17.72031017    -0.1014164369    -0.552309537    0    10.39656858    4.492526787    4
18.76268136    -0.09716285821    -0.5466827041    0    10.07422043    4.442060877    4
19.80505254    -0.09331631989    -0.5405967004    0    9.781593786    4.38892537    4
20.84742373    -0.08946978157    -0.5345106967    0    9.488967143    4.335789864    5
21.88979492    -0.08562324324    -0.5284246931    0    9.196340501    4.282654357    5
22.9321661    -0.08176514738    -0.5219299637    0    8.897655127    4.226442879    5
23.97453729    -0.07788708547    -0.5147291466    0    8.588503087    4.164917555    5
25.01690847    -0.07400902355    -0.5075283295    0    8.279351048    4.103392232    6
26.05927966    -0.07013096164    -0.5003275124    0    7.970199008    4.041866908    6
27.10165085    -0.06633151583    -0.4928539488    0    7.657191412    3.978468885    6
28.14402203    -0.06263489311    -0.4850236565    0    7.339141082    3.912621535    6
29.18639322    -0.0589382704    -0.4771933641    0    7.021090752    3.846774184    6
30.22876441    -0.05524164768    -0.4693630718    0    6.703040421    3.780926834    6
31.27113559    -0.05180510645    -0.4616836342    0    6.393633315    3.716731864    6
32.31350678    -0.04862869661    -0.4541550803    0    6.092871093    3.654189593    6
33.35587797    -0.04545228678    -0.4466265265    0    5.79210887    3.591647322    7
34.39824915    -0.04227587694    -0.4390979726    0    5.491346647    3.529105051    7
35.44062034    -0.03928926828    -0.4315248197    0    5.192024962    3.46656278    7
36.48299153    -0.03644783384    -0.4239175541    0    4.893805107    3.404020508    7
37.52536271    -0.03360639939    -0.4163102885    0    4.595585253    3.341478237    7
38.5677339    -0.03076496494    -0.4087030229    0    4.297365399    3.278935966    7
39.61010508    -0.0282398134    -0.4010473346    0    4.016855682    3.216393695    7
40.65247627    -0.02589782094    -0.3933636047    0    3.746601884    3.153851424    7
41.69484746    -0.02355582848    -0.3856798748    0    3.476348086    3.091309153    8
42.73721864    -0.02121383601    -0.377996145    0    3.206094288    3.028766881    8
43.77958983    -0.01934888568    -0.3702677962    0    2.981573316    2.96622461    8
44.82196102    -0.01768844737    -0.362520319    0    2.776658395    2.903682339    8
45.8643322    -0.01602800905    -0.3547728417    0    2.571743474    2.841140068    8
46.90670339    -0.01436757073    -0.3470253645    0    2.366828553    2.778597797    8
47.94907458    -0.0128889762    -0.3392573803    0    2.164447283    2.716055525    8
48.99144576    -0.01146574818    -0.3314831523    0    1.962837442    2.653513254    8
50.03381695    -0.01004252017    -0.3237089242    0    1.7612276    2.590970983    8
51.07618814    -0.008619292151    -0.3159346962    0    1.559617758    2.528428712    8
52.11855932    -0.007358198249    -0.308144278    0    1.357458767    2.465886949    8
53.16093051    -0.006129549837    -0.3003506199    0    1.155189883    2.403345288    8
54.20330169    -0.004900901425    -0.2925569619    0    0.9529209987    2.340803627    8
55.24567288    -0.003788946142    -0.2830875482    0    0.7585717885    2.264916422    8
56.28804407    -0.002770389703    -0.2722768932    0    0.5705613268    2.17834771    8
57.33041525    -0.001751833264    -0.2614662383    0    0.3825508651    2.091778999    8
58.37278644    -0.001201347173    -0.2310730752    0    0.2760419199    1.848613487    8
59.41515763    -0.0006843427951    -0.1992791485    0    0.1753628897    1.594246392    8
60.45752881    -0.00032815226    -0.1773747    0    0.106    1.419    8
61.4999    -0.00032815226    -0.1773747    0    0.106    1.419    8
